id_user,user_name,created_at,followers,following,text
1173271128242053120,strathpipeband,2019-09-15 16:23:29,350,106,Great to see pipers and drummers excelling across the board! 😀 #sport #piping #drumming #music https://t.co/HDVedsiFJp
1173311727368310785,Shop Matrix (UK),2019-09-15 19:04:49,619,821,"Kids Wrap Sport Polarized Sunglasses by WHCREAT Flexible Rubber Frame with Anti-slip Band for Girls Boys Children Age 3-6
More Info: https://t.co/5jrRe7wWAr

 Read More …
  polarized   UV 400 PROTECTION – 100% UV protection, blocks 100% harmful UVA&amp;UVB ... https://t.co/NBAG8zBIrb"
1173018063362494465,Rxhma9,2019-09-14 23:37:54,527,416,Wearing an abaya in winter and tryna make sure it doesn’t get wet at the bottom is an extreme sport
1173311723660595200,Harl Pattison,2019-09-15 19:04:48,76,862,Love this sport #Passion https://t.co/X11EyfaSRT
1173311715762524160,Viva La Vida,2019-09-15 19:04:46,3,13,Figueirense vs Sport Recife  Serie B 3:00 PM Live Here : https://t.co/ApnFsM7MTv
1173211035383357440,PandJSport,2019-09-15 12:24:42,3360,484,Rothes name new manager as Ross Jack takes charge at Mackessack Park… https://t.co/4WQyeDaDO0 via @pressjournal
1173311707042725889,Ultima Fanz,2019-09-15 19:04:44,100,65,Canberra Raiders spook Melbourne Storm on NRL's weird weekend | Matt Cleary https://t.co/Mi79Mozv4H #Storm
1173311702739247104,Gritty City Sounder,2019-09-15 19:04:43,695,897,"For the life of me, I don't understand what thought process leads you to accept certain things because it's a sport you love. Like, you wouldn't accept this at work or from friends, so why in sports? 

Punch more Nazi's is all I'm saying."
1173311702185562112,Piotr,2019-09-15 19:04:43,9,115,@up_grc1986 @SLAMKicks @Heritage_Sport In this time all the shoes had to be full white.
1173311692358475777,ScottNicholls,2019-09-15 19:04:41,317,595,@PaddyStephen1 Really surprises me with your infectious passion for sport and sports coaching you don’t have skysports. I know it’s a piss take having to pay for coverage but it’s a must. My memories with Noah sat on the TV watching all sports is worth the subs 10fold
1173288530040250370,JoeRimmer88,2019-09-15 17:32:38,17184,2118,"A classic verdict from @philkecho after #EFC's defeat to Bournemouth.

Really, really good 👇

https://t.co/FqhHNMRvNd"
1173289637965697025,JohnMuhammadJr,2019-09-15 17:37:03,2039,747,"Just a little over 2 years since we started the Natural Bridge Redevelopment Plan. Since then, we have kept 3 business on Natural Bridge, opened a new bank branch, 2 sport bar &amp; grilles, a new boutique &amp; currently constructing a new strip mall. #STL
https://t.co/bT8J20xMPk"
1173311656790806528,FWP St Johnstone,2019-09-15 19:04:32,200,16,NEWS: Highlights: Aberdeen 1-1 St Johnstone (via BBC Sport) https://t.co/cNbgU11mZ1
1173311655083675648,Joe Watson,2019-09-15 19:04:32,1098,2887,"#DONTSWEATIT! What Ever #sport You Play - Stop Sweaty Hands You Will Play It Better! Works 100% All Day! #Coupon To Try - #Save $2.00 - write 2off in CodeBox - https://t.co/ol5nn4xqVH  
#Baseball #weightlifters #Football #Athletes #PingPong #Darts #javlins https://t.co/c79slBwf6w"
1173311599559479296,johncrossmirror,2019-09-15 19:04:19,328382,670,Match report on Watford 2 Arsenal 2. Watford’s passion will convince Flores the mood has changed. Where to start on Arsenal? A brutal assessment  https://t.co/LCCMCZ9wPp
1173201837379506176,Falilatt_,2019-09-15 11:48:09,47071,2167,"Hey Guys!
Y'all know how I uncover the best food spots inside Unilag, there's this cool place I bought all these inside Unilag for less than 2,500!!!
So, the name is Chillspot and they're at Sport centre... Do well to check them out and give honest review on it! https://t.co/v2O7KVJMSJ"
1173302617981759489,tenniswales,2019-09-15 18:28:37,4969,1091,"JUNIOR HOME NATIONS 🎾 🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🇮🇪| Junior Home Nations 👊 @WrexhamTC final results 👉 https://t.co/gVX2W2AZEF

🎾 12 &amp; Under Winners 👉 Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿
🎾 14 &amp; Under Winners 👉 England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 
🎾 18 &amp; Under Winners 👉 Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿

Overall Team Winners 👉 Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿 🙌👏👏 https://t.co/YhrVcVFUxS"
1173308083772301312,VeeAlmighty,2019-09-15 18:50:20,1302,1208,Soccer is probably the most watched sport everywhere else except the states. https://t.co/oCy4k0hYib
1173311634560954368,SeeNews.net,2019-09-15 19:04:27,682,45,#Sport :: Legend Ian Botham an impossible act to emulate for England - all-rounders pay tribute - https://t.co/OsDeD7xWlt https://t.co/E0Tusq09o8
1173311631604047874,St George's Sport,2019-09-15 19:04:26,1819,408,"Congratulations to Emma (Upper 6), Amy, Georgie and Lulu (Lower 6), who won the @ScottishHockey Inter District U18 Tournament representing East! Well done girls!! #teamstgs #herfuture 🏑🥇👏 https://t.co/XIpHmW9377"
1173311625857839107,Benjamin Norton II,2019-09-15 19:04:25,258,163,Bodybuilding is an amazing sport and seeing the #MrOlympia every year is great. I really hate to see the slandering that PROS get from FANS about how they lack here and there though. Most of you can’t even eat healthy once a day but you know how to correct a physique. Fuck off 😂
1173311623185883136,Amazon Offers India,2019-09-15 19:04:24,937,2986,"#MPMPPlayersDeal 

See this great 'Leoie MP3 Player with Bluetooth 8GB Portable Digital MP3 Music Player Lossless Sound with FM Radio with Earphone Armband for Sport Running' for ₹2120(₹̶2̶5̶2̶0̶) with 4.7 stars 

Buy here: https://t.co/4qC8CqCnxa https://t.co/hqXwNkjmWe"
1173311264468209665,TheSun,2019-09-15 19:02:59,1518645,382,.@TheSunSecretWag: 'Ex-Towie star Georgina Cleverley smells of money and breaks The Wag Code by rubbing her wealth in people’s faces' #SunSecretWag https://t.co/Ud2huX6HxC
1173311619159531525,Okanagan Peak Performance Inc,2019-09-15 19:04:23,137,42,"Do you have back pain?

Do you want to generate more power in your sport?

Do you want to add another exercise to your routine when you train glutes/hamstrings?

If so, you should give goodmornings a try (assuming… https://t.co/wYDZCUM6s8"
1173311615850242059,NightingaleCBD,2019-09-15 19:04:22,220,825,@SamSmithJNR @MichaelBensonn @Metro_Sport Who will tune in just for the main comedy event💯
1173311264468209665,TheSun,2019-09-15 19:02:59,1518645,382,.@TheSunSecretWag: 'Ex-Towie star Georgina Cleverley smells of money and breaks The Wag Code by rubbing her wealth in people’s faces' #SunSecretWag https://t.co/Ud2huX6HxC
1173311323024842753,ASInvestments,2019-09-15 19:03:13,40967,694,"Congratulations to Team Europe 🇪🇺🏆

@2019solheimcup Champions!

Proud to be a Global Partner to one of the biggest and best events in women’s sport. Well done to all those involved. #SolheimCup2019 https://t.co/cx9q8L8gAj"
1172927331939311617,nazilagolestan,2019-09-14 17:37:22,3036,1686,"It is with a great sense of urgency that we call upon the International Federation of Association Football @fifamedia   to support the #women of Iran fight against gender apartheid through the firm and strong action of #suspending the Iranian #Soccer/Sport Federation.
#FiFA https://t.co/XyYwpjhXX1"
1173311604357783554,Rudy  🔴,2019-09-15 19:04:20,1549,1474,@Dyro01676 @DAZN_CA Check out sport surge.
1173308380695412737,Mayo4Mz,2019-09-15 18:51:31,14302,13434,What is your Favorite Sport?
1173311602474520577,Olive Loughnane,2019-09-15 19:04:19,4849,502,@BamtTurner @WillDowningComm @MidlandsSport @LaoisToday @Express_Sport @toyotaireland @circlekireland @ParalympicsIRE She’s some woman for one woman and she couldn’t have done done it without you 😊
1173311599559479296,John Cross,2019-09-15 19:04:19,328382,670,Match report on Watford 2 Arsenal 2. Watford’s passion will convince Flores the mood has changed. Where to start on Arsenal? A brutal assessment  https://t.co/LCCMCZ9wPp
1173277738758746115,TheMattMakowski,2019-09-15 16:49:46,279,260,"Feeling sore this morning after going to war with @RoryGulak last night at #Bloodsport. 

Thank you to @JoshLBarnett and @GCWrestling_ for the opportunity.

My match w/ Rory is available for FREE @FiteTV along w/ the entirety of the show.
 https://t.co/yehY2ucDk7"
1173310771696214016,TheSunFootball,2019-09-15 19:01:01,425512,600,Man City fan calls BBC 5 live demanding Pep Guardiola is sacked https://t.co/JxxNBNQVUo https://t.co/cOpQCSVgNE
1173170853846106112,RamziBoukhiam,2019-09-15 09:45:02,1639,85,"First and for most I would like to thank everyone who supports me, it means everything to me!
I'm extremely humbled and blessed to qualify at the 2020 Tokyo Olympic Games 🏄‍♂️ to represent my country Morocco🇲🇦. A first in the history of the surfing sport!
It's just the beginning! https://t.co/eWi2qVaeG0"
1173311581301694464,Football Headlines,2019-09-15 19:04:14,3673,492,Unai Emery explains why Arsenal lost control of game against Watford https://t.co/wB2kNCmx8l https://t.co/FO0a4rDaDf
1173311576599928832,Hugh Jassole,2019-09-15 19:04:13,2,75,@Vikings The NFL is rigged. I can't believe all the people that gamble on this sport knowing that it's all entertainment and fixed. It makes as much sense as gambling on WWE
1173311576360837120,Daily Betting Offers,2019-09-15 19:04:13,22000,17534,Picture proves Watford goal in Arsenal draw should not have stood as fans fume at VAR https://t.co/aV8Rh9sJRt
1173216040362369024,DaveOCKOP,2019-09-15 12:44:35,153140,1309,"Klopp on Firmino to Sport 1 fm: ""What can you say about Bobby that hasn't already been said? He's the cheeky guy between the lines that makes everyone's life easier. Teams would be lucky to find a striker like him, the English papers will have to find a new role-label for Bobby."""
1173311572804063232,⚽️Sports  News & Bets,2019-09-15 19:04:12,29391,17146,Ashes 2019 player ratings: The verdict on England and Australia as tourists retain Urn after 2-2 series https://t.co/9dsgKzsjFb
1173306504885219328,SentinelSportEd,2019-09-15 18:44:04,4551,2217,"TP has been asked about the Coates family - and job offers! #StokeCity #SCFC #StokeCityFC 
https://t.co/Od4aj1YrOW"
1173311557364793345,The Final Whistle,2019-09-15 19:04:09,2863,838,The Gunners blew a two-goal lead at Vicarage Road and Sokratis' mistake gave Quique Sanchez Flores' men a route back into the game https://t.co/d0RZzfpAh3
1173311552470040580,Sports News & Bets,2019-09-15 19:04:07,28598,23932,Arsenal supporters feel aggrieved that Watford's first goal was not disallowed. https://t.co/eD7vcm8tGC
1173311548875563011,Footy Corner,2019-09-15 19:04:06,2181,782,Arsenal blew a two-goal lead in their Premier League trip to Watford on Sunday afternoon https://t.co/N5jH3S5nCh https://t.co/8rLncDCqWc
1173311548124729347,E-News Media,2019-09-15 19:04:06,5,1,"Sport strong in ratings week https://t.co/xm3Hh3YdIJ

Join Our Telegram Channel Here: https://t.co/xfeagGb9OM https://t.co/tDWpi21beo"
1173311547088805892,0-16,2019-09-15 19:04:06,323,217,Does ANYBODY have a team in literally ANY sport that I can be a fan of? I’ll take anything at this point. There is a huge void in my life where sports used to exist.
1173285732615643136,offtheball,2019-09-15 17:21:31,109424,1354,"""People say football doesn't really matter. No, it absolutely highlights how much sport matters and how special what we have managed to do is""

@JamieMooreSport has been speaking to Dublin's Jack McCaffrey at Children's Health Ireland today. https://t.co/9V3QldAfti"
1173068996167569408,charts_k,2019-09-15 03:00:17,6021,276,"Yang Yebin, a rising star athlete, says someone like her could make others interested/get into track &amp; field. She will work harder so the sport gets more attention, and also ""to climb to the top, and meet @BTS_twt!""

#PCAs #TheMusicVideo #BoyWithLuv

https://t.co/7MyClZVu3G"
1173311542667776000,swissbusiness,2019-09-15 19:04:05,94917,102132,Ashes highlights: England beat Australia by 135-runs to draw series https://t.co/IehkzWIqDF https://t.co/X2mEUyidPV
1173311538016337920,India Bet,2019-09-15 19:04:04,3073,153,"Farewell summer of sport 2019, you really were one for the ages | Sean Ingle https://t.co/Jgb1ItBrbQ https://t.co/MqgTCcRBkx"
1173311536347017216,swissbusiness,2019-09-15 19:04:03,94917,102132,Wilson hits two as Bournemouth beat Everton https://t.co/zTt0AHAu8S https://t.co/4MZIdgzajE
1173068996167569408,charts_k,2019-09-15 03:00:17,6021,276,"Yang Yebin, a rising star athlete, says someone like her could make others interested/get into track &amp; field. She will work harder so the sport gets more attention, and also ""to climb to the top, and meet @BTS_twt!""

#PCAs #TheMusicVideo #BoyWithLuv

https://t.co/7MyClZVu3G"
1173176104359747584,AnutzPan,2019-09-15 10:05:54,458,348,"Anyway, if you find scoring critcism to be the same thing as hate towards a skater, then I suggest making a quick turn around, familiarise yourself with what a sport is and come back once you've learnt."
1173311521746608128,Lily luvs Mags NCF Jaya Jazzy Pandy Tom Luna,2019-09-15 19:04:00,14070,7414,"""Hunting is not a sport. In a sport, both sides should know they're in the game.”
Paul Rodriguez

#CecilTheLion suffered for TEN hours after the sociopath #WalterPalmer shot him. 

#BanTrophyHunting 

#Purrs4Peace PurrpurrPurrpurrPurrpurrPurrpurrPurrpurrPurrpurrPurrpurrPurr"
1173298631060926465,BBCSport,2019-09-15 18:12:47,8015185,315,"Antonio Brown has his first touchdown as a New England Patriot.

#BBCNFL live 
👉 https://t.co/rauWnSA4xo #NFLWeek2 https://t.co/ebrYlP0tNX"
1173311498862678016,gigi destruidora de sonhos,2019-09-15 19:03:55,713,913,Kkkkkkk quase hein sport
1173311496052531201,Erik,2019-09-15 19:03:54,298,384,@thedrunkpenguin @Buckeyetxgrl2_0 Everyone knows football is the #1 sport in America
1173311492487172096,Ross McKenzie,2019-09-15 19:03:53,716,647,@careenyoung Just doing our bit to support females in sport 😊🤷🏼‍♂️
1173307056356495360,SportingLife,2019-09-15 18:46:15,53628,1879,"""Pat is a special person and a great friend to us all. Unfortunately it's tough and sad circumstances what we're doing today, but it just shows you what a brilliant sport this is.""

👏 @AP_McCoy @patjsmullen @curraghrace 

https://t.co/4sLJxdpRxG"
1173311476683157506,88_CG,2019-09-15 19:03:49,43,238,"@Sport_Witness I only eat currywurst when I go to Germany, I'm alright."
1173311471385792512,JustRob,2019-09-15 19:03:48,588,958,"@FirstTake @TimTebow Want to play pro? Earn for playing your sport? Get on a pro team. Simple as can be. Want to study and play a sport as you do, maybe even get a full-ride scholarship to study as you play? Then go to school. If you want pro perks, make the choice. Hey, study and play pro! #JustDoIt"
1173311470664396801,Framlingham College Sport,2019-09-15 19:03:48,794,453,Good work Abby #DaretoDream https://t.co/NIFVSymwl6
1173279347723161610,Otunbakush1,2019-09-15 16:56:09,7238,2661,"Manny I will race u with a Toyota Camry sport 2018 and u Race me with this....if I lose I will buy this car outrightly from u....but if u lose, u will forfeit this ride....

DO WE HAVE A DEAL? https://t.co/INOTlQCVQY"
1173265373468250114,justinbobb,2019-09-15 16:00:37,444,387,Imagine a world led by sport... https://t.co/8B4rX08Rm6
1173311466763620352,LineStarNFL,2019-09-15 19:03:47,1088,6,"Kerry Wynn Ruled out Sunday

More: https://t.co/Ud1CAt8ZnJ

#DFS #NFL #News"
1173311465970962437,LineStarNFL,2019-09-15 19:03:47,1088,6,"Dee Ford Dealing with injury

More: https://t.co/kfOC8NqGyq

#DFS #NFL #News"
1173311465178185728,LineStarNFL,2019-09-15 19:03:47,1088,6,"Trey Burton Making season debut Sunday

More: https://t.co/HBq9s82RRu

#DFS #NFL #News"
1173311463110381568,LineStarNFL,2019-09-15 19:03:46,1088,6,"Todd Davis Sitting out Sunday

More: https://t.co/zkO9T95DyG

#DFS #NFL #News"
1173299050176831489,artmyths,2019-09-15 18:14:27,613,327,"it's just funny to me that figure skating judges can straight up deny something that is mathematically provable, something you can see with your bare eyes, make up shit and viewers of the sport just accept it as the truth"
1173311458840666113,Airsport,2019-09-15 19:03:45,323,171,"Would you like to be the earning some extra bucks on the side which gets payed directly into your Paypal account? 
 https://t.co/CdrS17w86y 
 #money #cash #easymoney #makemoney #euros"
1173311453362819075,"Klarion, the Witch",2019-09-15 19:03:44,236,350,@Israel_pops This is me with literally every sport lmao. I'm not kidding. I'd rather die than fail at a sport with an audience. Ha.
1173227093825642497,NicolaSturgeon,2019-09-15 13:28:31,996233,4683,That feeling when one of your all time tennis heroes gets to see just how rubbish you are at the sport 🤦‍♀️ (PS @Martina now you know why I laughed when you asked me if I had ever played 😂) https://t.co/ad8SZvFrYu
1173276610784649221,JamesKelly,2019-09-15 16:45:17,10513,534,"I went to the Solheim Cup yesterday, and I think it's quite odd that the BBC are giving Europe's win relatively little prominence on their website compared to, say, England reaching the netball semi-finals a few weeks back. Women's sport only of interest when the team is England?"
1173311446018658304,little johnny frostbite and 19 others,2019-09-15 19:03:42,749,272,"sports fans         sports haters
'                  🤝
 ""wow this sport sucks"""
1173176104359747584,AnutzPan,2019-09-15 10:05:54,458,348,"Anyway, if you find scoring critcism to be the same thing as hate towards a skater, then I suggest making a quick turn around, familiarise yourself with what a sport is and come back once you've learnt."
1173184101991493633,AP_McCoy,2019-09-15 10:37:41,289822,1085,"Today racing is showing it’s true Greatness as a sport. I am unbelievably proud to be part of it. Racing staff &amp; jockeys giving up their fees, race goers/fans, trainers &amp; owners incredible generosity towards  @cancertrials_ie Thank you @patjsmullen"
1173310083368935425,KingsleySC,2019-09-15 18:58:17,3383,211,"AFTERHOURS Ep.1

Track &amp; Field is an On-Demand sport and if you don’t perform on that day, you don’t eat. Click the Link Below to watch the Full Episode 👇🏾

https://t.co/8rF0rrcQmi https://t.co/fV2PVuJ1jd"
1173311045420474368,FootyNewsMedia,2019-09-15 19:02:06,9897,10775,Watford's passion and determination showcased exactly what Arsenal were missing in second half https://t.co/fygUUCsy40 #FOOTBALL
1173311429522448384,Andrea,2019-09-15 19:03:38,1176,840,@ChouettePupuce Hello sweet friend🙋‍♀️😘 As you see: Sport ist not a solution either🤣 I don't go to the Gym very often. I want to keep it as something special😉😂😂😂 https://t.co/Yypra4jiT9
1173307628128280583,guardian_sport,2019-09-15 18:48:32,797580,1736,Suzann Pettersen makes putt on final green to win Solheim Cup for Europe | By @mrewanmurray https://t.co/cwkHKw8x4v
1173311323024842753,ASInvestments,2019-09-15 19:03:13,40967,694,"Congratulations to Team Europe 🇪🇺🏆

@2019solheimcup Champions!

Proud to be a Global Partner to one of the biggest and best events in women’s sport. Well done to all those involved. #SolheimCup2019 https://t.co/cx9q8L8gAj"
1173004857751613441,Chris78Williams,2019-09-14 22:45:26,29010,2946,"Firmino exceptional yet again, each time he is I have a little chuckle at this..

https://t.co/xSZ6PyFPCp"
1172990722984857610,thatgirlljackie,2019-09-14 21:49:16,8844,1167,Sunday funday in Dallas is an extreme sport
1173267128994189312,domhowson,2019-09-15 16:07:36,22203,992,Sheffield Wednesday outclassed Huddersfield today and deservedly recorded a second league win on the road this season. #SWFC https://t.co/xXektizX67
1173311395192090629,Saline High School,2019-09-15 19:03:30,2565,393,Thanks @salinehornets2022 for the reminder! Tomorrow is Michigan day - sport your favorite Michigan team! #SpiritWeek2019 @HornetPrincipal @KirkEvenson @stagerSHS @SalineHSDean #hornetclubs https://t.co/bXge6yftQt
1172932470024671233,NuhuAdams_,2019-09-14 17:57:47,6410,4989,"CAF Champions League 

First Round 1st Leg 

Cano Sport 🇬🇶 0-2 🇪🇬 Al Ahly SC 
[Salah Mohsen, Walid Soliman]

#TotalCAFCL"
1173306780954308608,SAFCFoL,2019-09-15 18:45:10,11606,1838,"Our #FutsalAcademy is running tomorrow 6-7pm  @BeaconofLight for boys and girls is school years 3 and 4.  If you have an interest in the sport or want to learn more, pop along. https://t.co/5ZfuOLbAaA"
1173152794615984129,tompalmerauthor,2019-09-15 08:33:17,10163,6950,"A letter for schools to send home, giving parents advice on how to use the RUGBY WORLD CUP to encourage their child to read for pleasure. #READRUGBY 
https://t.co/oo71nYru5O"
1173311392365105152,⚽️SPORTS 4 ALL,2019-09-15 19:03:29,27568,21931,Victor Valdes sent off in first game as Barcelona under-19s coach after foul rant towards referee https://t.co/bChMqmouFi https://t.co/xvYGrbToy9
1173311386031677451,The Full Toss Blog,2019-09-15 19:03:28,4545,1453,"Hugely entertaining summer on the field. The World Cup &amp; Leeds rekindled interest in our fantastic sport &amp; were two massive pluses. The big one for me, however, was the #ashes. Hugely disappointing not to regain the urn at home. And the related turmoil off the field is worrying"
1173311385448669190,Pat East,2019-09-15 19:03:28,3673,3366,"If you haven’t attended a game you’re missing high energy from the team, a super loud arena, and the beginnings of IU’s next dominating sport https://t.co/2arwjLC2aB"
1173216040362369024,DaveOCKOP,2019-09-15 12:44:35,153140,1309,"Klopp on Firmino to Sport 1 fm: ""What can you say about Bobby that hasn't already been said? He's the cheeky guy between the lines that makes everyone's life easier. Teams would be lucky to find a striker like him, the English papers will have to find a new role-label for Bobby."""
1173311368793153538,Peter Adam,2019-09-15 19:03:24,793,1785,@SamSmithJNR @an_elegant_mess @MichaelBensonn @Metro_Sport Yeah I’m sure when their 60 and penniless those boxers that “choose” to fight in front of just “real boxing fans” will be happy....this nobodies welcome in our little club mentality is pathetic
1173061333815681024,Elliott_Sadler,2019-09-15 02:29:51,302752,618,I really enjoyed today... made a rookie mistake and knocked crush panels out with 50 to go 👎👎👎 but glad I was able to fight it out to the end .. 23 years is a long time to be in a sport you love so dearly.. so many memories and friends made .. no regrets!!
1173311363697008641,Live Event Sport Free Streaming,2019-09-15 19:03:22,101,56,"Watch Betis vs Getafe Live Stream

#Betis  vs #Getafe 

AR Live Stream ON : https://t.co/rWZ9BDya6e

FR Live Stream ON : https://t.co/AhR09xkSee

#LaLiga 
#LaLigaSantander 
#betget"
1173098265375473664,kat0nice,2019-09-15 04:56:36,102,418,"Fans criticizing fanyus for the outrage, don't you realize what happened? This is not about who won or not. The technical panel and judges just gave UR calls and neg GOEs to jumps that were perfectly fine. This is BLATANT BIAS AND ABUSE OF POWER by the very officials of the sport"
1173311037254205443,IrishTimesSport,2019-09-15 19:02:05,35844,435,Arsenal locate the self-destruct button yet again to let Watford in the gap https://t.co/uqj16w8Pt5 via @IrishTimesSport
1173311352544346112,Tony,2019-09-15 19:03:20,602,340,"Two of the best commentators/summarisers in sport. 
Will be sadly missed and shame on SKY"
1173311344281444352,Kerry✈️⚽️,2019-09-15 19:03:18,30137,9964,"@CotteeTom @Robsmith2110 Hahaha! Yeah, I would say both sports have been the most popular for sure. Basketball is the 3rd most popular sport &amp; now I would say football/soccer is the 4th!"
1173223973909385217,MatchOnTuesday,2019-09-15 13:16:07,4574,305,"Some tasty ties in here! 💥

https://t.co/PP4ZgarpRV"
1173305484088152064,ComeraghCollege,2019-09-15 18:40:01,655,289,An additional special word of congratulations to our other member of staff Ms.Hallahan who is now officially a Waterford Jubilee recipient. What a role model for our students at #comeraghcollege and for women in sport.  Here with RTE legend @MartyM_RTE at @CrokePark today. https://t.co/aZITRKEa4V
1173288578543230976,MichaelBensonn,2019-09-15 17:32:50,34309,214,"💻 Frank Warren on Billy Joe Saunders fighting on the KSI vs Logan Paul undercard: ""When I parted ways with Billy Joe, Hearn told him, ‘Welcome to the big time.’ Now he’s apparently destined for the undercard of an event like this? Welcome to the big time, indeed."" [@Metro_Sport]"
1173311323024842753,Aberdeen Standard Investments,2019-09-15 19:03:13,40967,694,"Congratulations to Team Europe 🇪🇺🏆

@2019solheimcup Champions!

Proud to be a Global Partner to one of the biggest and best events in women’s sport. Well done to all those involved. #SolheimCup2019 https://t.co/cx9q8L8gAj"
1173310515893997568,frntofficesport,2019-09-15 19:00:00,37599,2935,"Surfing will become an Olympic sport for first time in 2020.

Timing couldn’t be better for @WSL to kick off negotiations for its TV and digital media rights. Fox/Facebook currently have WSL rights.

https://t.co/kGappKVHq3"
1173308083772301312,VeeAlmighty,2019-09-15 18:50:20,1302,1208,Soccer is probably the most watched sport everywhere else except the states. https://t.co/oCy4k0hYib
1173310516086935553,BBCSport,2019-09-15 19:00:00,8015185,315,"Granit Xhaka admits #Arsenal ""were too scared"" against Watford.

Will Gunners fans be just as scared to read this? 
👉 https://t.co/FWrEkNCdPm #WATARS https://t.co/tj3INQokot"
1173311295896150020,James Bayliss,2019-09-15 19:03:06,94,179,Rate Guendouzi so highly but why are footballers so thick sometimes
1173197821878644737,AdamSchefter,2019-09-15 11:32:12,7507958,3031,"End of an error: today will be the final time the Raiders play a home game with a baseball diamond still visible on the field at RingCentral Coliseum, which is the last dual-sport stadium in the NFL."
1173311275528609792,Fernando Nando 🥁,2019-09-15 19:03:01,787,668,Dangerous sport this one https://t.co/XmY26QRGZt
1173311264468209665,The Sun,2019-09-15 19:02:59,1518645,382,.@TheSunSecretWag: 'Ex-Towie star Georgina Cleverley smells of money and breaks The Wag Code by rubbing her wealth in people’s faces' #SunSecretWag https://t.co/Ud2huX6HxC
1172562123911811074,HipcityHub,2019-09-13 17:26:10,530,837,"Young people at the forefront of building peace in the society.
L-R Bassey Bassey @bassyjnr ED @HipcityHub launched #Nigeria 1st Solar Stove, Mercy Ebute @MercyEbute using online media to promote peace and Stephen Okwor - promoting peace through sport. #2019PeaceDay @IpcrNigeria https://t.co/WiVwQBWC6q"
1173311255593082885,Breesus Saves,2019-09-15 19:02:57,30,196,@RealLifeKaz I want him to sport his maga hat to one these things
1172967000433410048,BBCSport,2019-09-14 20:15:00,8015185,315,"""A special day for us and for the club, against one of the best teams in the world""

Squad depleted, up against it... but Norwich City tore up the script to stun Man City.

Read all about it 
👉 https://t.co/HmRQyAmilS #NCFC #NORMCI https://t.co/4SeUVqjIRf"
1173311245556047872,Brian Costello,2019-09-15 19:02:54,74,895,@alisonoconn Brendan Morris god rest him would have loved today. He loved every sport. Harolds cross finest
1173310516086935553,BBCSport,2019-09-15 19:00:00,8015185,315,"Granit Xhaka admits #Arsenal ""were too scared"" against Watford.

Will Gunners fans be just as scared to read this? 
👉 https://t.co/FWrEkNCdPm #WATARS https://t.co/tj3INQokot"
1173311242078949377,Paul Jarvis,2019-09-15 19:02:53,709,776,I can’t honestly think of a sport with 2 hosts/anchors as good as Ian Ward on Sky and Mark Nicholas on Channel 5. Cricket is very lucky to have them both!!! 👍🏽👍🏽
1173310616628596736,Kristian_Walsh,2019-09-15 19:00:24,72967,526,"Loved this first-person piece from Emile Heskey about playing for #LFC, his boyhood club, and what it meant to him (with thanks to the superb @RyanBaldiFW for putting it together). 

https://t.co/PR1vhcEpyf"
1173085330976542721,TimJSmith23,2019-09-15 04:05:12,230,432,Not bad for two baseball players! Let’s hear it for multi sport athletes. #goMEIeagles https://t.co/jXTcETdskW
1173251877883920384,mashable,2019-09-15 15:07:00,9816010,2779,Cycle ball is the weirdest sport you've probably never heard of https://t.co/cf2w2MuW9o
1173216040362369024,DaveOCKOP,2019-09-15 12:44:35,153140,1309,"Klopp on Firmino to Sport 1 fm: ""What can you say about Bobby that hasn't already been said? He's the cheeky guy between the lines that makes everyone's life easier. Teams would be lucky to find a striker like him, the English papers will have to find a new role-label for Bobby."""
1173310970791366656,TheyCallMeAzul,2019-09-15 19:01:49,2170,797,The Saints &amp; their incessant whining destroyed this sport!
1173077173852225539,500wayz_,2019-09-15 03:32:47,11027,2226,that’s a grown person sport and if you think it’s nasty you’re childish https://t.co/sl9aivecbk
1173311205349429248,Yommy Cleese,2019-09-15 19:02:45,20,220,"Pepe failed to prove he can fill the boots of Lacazette https://t.co/zkNKBMrAib via @MailSport Thank God, Liverpool didn’t sign Pepe"
1173311202732191744,Jonathan Liew,2019-09-15 19:02:44,67879,657,"The best series since 2005? Not the result England wanted, but the finish they deserved. Fifth Test report. https://t.co/EQtn3QUCPL"
1173308010225176578,MailSport,2019-09-15 18:50:03,381660,905,"'After that performance there’s no way he beats me'

Andy Ruiz Jnr takes a swipe at Tyson Fury after Brit's dogged victory against Otto Wallin

https://t.co/V7KrF3fyYg https://t.co/rJOAyz0m20"
1173284799773065216,tom_farmery,2019-09-15 17:17:49,3043,1461,Exclusive: Wycombe manager Gareth Ainsworth rejects initial offer to take over at Lincoln City. Talks have now reopened between #Imps and #Chairboys boss. Newport's Michael Flynn also understood to have been interviewed for the job at Sincil Bank. https://t.co/AvHPMcqOva
1173285836118482944,jonlovett,2019-09-15 17:21:56,688902,1396,Thanks to @mikiebarb for being a very good sport about this. https://t.co/EHVzJ5Ryj5
